,Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,Unnamed: 10
898,NFO,55927,50,NIFTY,NIFTY25JAN23P18750,25-JAN-2023,OPTIDX,PE,18750.0,0.05,
899,NFO,55926,50,NIFTY,NIFTY25JAN23C18750,25-JAN-2023,OPTIDX,CE,18750.0,0.05,
900,NFO,55925,50,NIFTY,NIFTY25JAN23P18700,25-JAN-2023,OPTIDX,PE,18700.0,0.05,
901,NFO,55924,50,NIFTY,NIFTY25JAN23C18700,25-JAN-2023,OPTIDX,CE,18700.0,0.05,
902,NFO,55923,50,NIFTY,NIFTY25JAN23P18650,25-JAN-2023,OPTIDX,PE,18650.0,0.05,
903,NFO,55922,50,NIFTY,NIFTY25JAN23C18650,25-JAN-2023,OPTIDX,CE,18650.0,0.05,
904,NFO,55921,50,NIFTY,NIFTY25JAN23P18600,25-JAN-2023,OPTIDX,PE,18600.0,0.05,
905,NFO,55920,50,NIFTY,NIFTY25JAN23C18600,25-JAN-2023,OPTIDX,CE,18600.0,0.05,
906,NFO,55919,50,NIFTY,NIFTY25JAN23P18550,25-JAN-2023,OPTIDX,PE,18550.0,0.05,
907,NFO,55918,50,NIFTY,NIFTY25JAN23C18550,25-JAN-2023,OPTIDX,CE,18550.0,0.05,
908,NFO,55917,50,NIFTY,NIFTY25JAN23P18500,25-JAN-2023,OPTIDX,PE,18500.0,0.05,
909,NFO,55916,50,NIFTY,NIFTY25JAN23C18500,25-JAN-2023,OPTIDX,CE,18500.0,0.05,
910,NFO,55915,50,NIFTY,NIFTY25JAN23P18450,25-JAN-2023,OPTIDX,PE,18450.0,0.05,
911,NFO,55914,50,NIFTY,NIFTY25JAN23C18450,25-JAN-2023,OPTIDX,CE,18450.0,0.05,
912,NFO,55913,50,NIFTY,NIFTY25JAN23P18400,25-JAN-2023,OPTIDX,PE,18400.0,0.05,
913,NFO,55912,50,NIFTY,NIFTY25JAN23C18400,25-JAN-2023,OPTIDX,CE,18400.0,0.05,
914,NFO,55911,50,NIFTY,NIFTY25JAN23P18350,25-JAN-2023,OPTIDX,PE,18350.0,0.05,
915,NFO,55910,50,NIFTY,NIFTY25JAN23C18350,25-JAN-2023,OPTIDX,CE,18350.0,0.05,
916,NFO,55907,50,NIFTY,NIFTY25JAN23P18300,25-JAN-2023,OPTIDX,PE,18300.0,0.05,
917,NFO,55906,50,NIFTY,NIFTY25JAN23C18300,25-JAN-2023,OPTIDX,CE,18300.0,0.05,
918,NFO,55905,50,NIFTY,NIFTY25JAN23P18250,25-JAN-2023,OPTIDX,PE,18250.0,0.05,
919,NFO,55904,50,NIFTY,NIFTY25JAN23C18250,25-JAN-2023,OPTIDX,CE,18250.0,0.05,
920,NFO,55903,50,NIFTY,NIFTY25JAN23P18200,25-JAN-2023,OPTIDX,PE,18200.0,0.05,
921,NFO,55902,50,NIFTY,NIFTY25JAN23C18200,25-JAN-2023,OPTIDX,CE,18200.0,0.05,
922,NFO,55901,50,NIFTY,NIFTY25JAN23P18150,25-JAN-2023,OPTIDX,PE,18150.0,0.05,
923,NFO,55900,50,NIFTY,NIFTY25JAN23C18150,25-JAN-2023,OPTIDX,CE,18150.0,0.05,
924,NFO,55899,50,NIFTY,NIFTY25JAN23P18100,25-JAN-2023,OPTIDX,PE,18100.0,0.05,
925,NFO,55898,50,NIFTY,NIFTY25JAN23C18100,25-JAN-2023,OPTIDX,CE,18100.0,0.05,
926,NFO,55897,50,NIFTY,NIFTY25JAN23P18050,25-JAN-2023,OPTIDX,PE,18050.0,0.05,
927,NFO,55896,50,NIFTY,NIFTY25JAN23C18050,25-JAN-2023,OPTIDX,CE,18050.0,0.05,
928,NFO,55895,50,NIFTY,NIFTY25JAN23P18000,25-JAN-2023,OPTIDX,PE,18000.0,0.05,
929,NFO,55894,50,NIFTY,NIFTY25JAN23C18000,25-JAN-2023,OPTIDX,CE,18000.0,0.05,
930,NFO,55893,50,NIFTY,NIFTY25JAN23P17950,25-JAN-2023,OPTIDX,PE,17950.0,0.05,
931,NFO,55892,50,NIFTY,NIFTY25JAN23C17950,25-JAN-2023,OPTIDX,CE,17950.0,0.05,
932,NFO,55891,50,NIFTY,NIFTY25JAN23P17900,25-JAN-2023,OPTIDX,PE,17900.0,0.05,
933,NFO,55890,50,NIFTY,NIFTY25JAN23C17900,25-JAN-2023,OPTIDX,CE,17900.0,0.05,
934,NFO,55889,50,NIFTY,NIFTY25JAN23P17850,25-JAN-2023,OPTIDX,PE,17850.0,0.05,
935,NFO,55888,50,NIFTY,NIFTY25JAN23C17850,25-JAN-2023,OPTIDX,CE,17850.0,0.05,
936,NFO,55887,50,NIFTY,NIFTY25JAN23P17800,25-JAN-2023,OPTIDX,PE,17800.0,0.05,
937,NFO,55882,50,NIFTY,NIFTY25JAN23C17800,25-JAN-2023,OPTIDX,CE,17800.0,0.05,
938,NFO,55881,50,NIFTY,NIFTY25JAN23P17750,25-JAN-2023,OPTIDX,PE,17750.0,0.05,
939,NFO,55869,50,NIFTY,NIFTY25JAN23C17750,25-JAN-2023,OPTIDX,CE,17750.0,0.05,
940,NFO,55868,50,NIFTY,NIFTY25JAN23P17700,25-JAN-2023,OPTIDX,PE,17700.0,0.05,
941,NFO,55867,50,NIFTY,NIFTY25JAN23C17700,25-JAN-2023,OPTIDX,CE,17700.0,0.05,
942,NFO,55866,50,NIFTY,NIFTY25JAN23P17650,25-JAN-2023,OPTIDX,PE,17650.0,0.05,
943,NFO,55865,50,NIFTY,NIFTY25JAN23C17650,25-JAN-2023,OPTIDX,CE,17650.0,0.05,
944,NFO,55864,50,NIFTY,NIFTY25JAN23P17600,25-JAN-2023,OPTIDX,PE,17600.0,0.05,
945,NFO,55863,50,NIFTY,NIFTY25JAN23C17600,25-JAN-2023,OPTIDX,CE,17600.0,0.05,
946,NFO,55862,50,NIFTY,NIFTY25JAN23P17550,25-JAN-2023,OPTIDX,PE,17550.0,0.05,
947,NFO,55847,50,NIFTY,NIFTY25JAN23C17550,25-JAN-2023,OPTIDX,CE,17550.0,0.05,
948,NFO,55846,50,NIFTY,NIFTY25JAN23P17500,25-JAN-2023,OPTIDX,PE,17500.0,0.05,
949,NFO,55845,50,NIFTY,NIFTY25JAN23C17500,25-JAN-2023,OPTIDX,CE,17500.0,0.05,
950,NFO,55844,50,NIFTY,NIFTY25JAN23P17450,25-JAN-2023,OPTIDX,PE,17450.0,0.05,
951,NFO,55843,50,NIFTY,NIFTY25JAN23C17450,25-JAN-2023,OPTIDX,CE,17450.0,0.05,
952,NFO,55842,50,NIFTY,NIFTY25JAN23P17400,25-JAN-2023,OPTIDX,PE,17400.0,0.05,
953,NFO,55831,50,NIFTY,NIFTY25JAN23C17400,25-JAN-2023,OPTIDX,CE,17400.0,0.05,
954,NFO,55830,50,NIFTY,NIFTY25JAN23P17350,25-JAN-2023,OPTIDX,PE,17350.0,0.05,
955,NFO,55827,50,NIFTY,NIFTY25JAN23C17350,25-JAN-2023,OPTIDX,CE,17350.0,0.05,
956,NFO,55826,50,NIFTY,NIFTY25JAN23P17300,25-JAN-2023,OPTIDX,PE,17300.0,0.05,
957,NFO,55821,50,NIFTY,NIFTY25JAN23C17300,25-JAN-2023,OPTIDX,CE,17300.0,0.05,
958,NFO,55820,50,NIFTY,NIFTY25JAN23P17250,25-JAN-2023,OPTIDX,PE,17250.0,0.05,
959,NFO,55815,50,NIFTY,NIFTY25JAN23C17250,25-JAN-2023,OPTIDX,CE,17250.0,0.05,
960,NFO,55814,50,NIFTY,NIFTY25JAN23P17200,25-JAN-2023,OPTIDX,PE,17200.0,0.05,
961,NFO,55807,50,NIFTY,NIFTY25JAN23C17200,25-JAN-2023,OPTIDX,CE,17200.0,0.05,
962,NFO,55806,50,NIFTY,NIFTY25JAN23P17150,25-JAN-2023,OPTIDX,PE,17150.0,0.05,
963,NFO,55805,50,NIFTY,NIFTY25JAN23C17150,25-JAN-2023,OPTIDX,CE,17150.0,0.05,
964,NFO,55804,50,NIFTY,NIFTY25JAN23P17100,25-JAN-2023,OPTIDX,PE,17100.0,0.05,
965,NFO,55801,50,NIFTY,NIFTY25JAN23C17100,25-JAN-2023,OPTIDX,CE,17100.0,0.05,
966,NFO,55800,50,NIFTY,NIFTY25JAN23P17050,25-JAN-2023,OPTIDX,PE,17050.0,0.05,
967,NFO,55797,50,NIFTY,NIFTY25JAN23C17050,25-JAN-2023,OPTIDX,CE,17050.0,0.05,
968,NFO,55796,50,NIFTY,NIFTY25JAN23P17000,25-JAN-2023,OPTIDX,PE,17000.0,0.05,
969,NFO,55795,50,NIFTY,NIFTY25JAN23C17000,25-JAN-2023,OPTIDX,CE,17000.0,0.05,
970,NFO,55794,50,NIFTY,NIFTY25JAN23P16950,25-JAN-2023,OPTIDX,PE,16950.0,0.05,
971,NFO,55791,50,NIFTY,NIFTY25JAN23C16950,25-JAN-2023,OPTIDX,CE,16950.0,0.05,
972,NFO,55790,50,NIFTY,NIFTY25JAN23P16900,25-JAN-2023,OPTIDX,PE,16900.0,0.05,
973,NFO,55789,50,NIFTY,NIFTY25JAN23C16900,25-JAN-2023,OPTIDX,CE,16900.0,0.05,
974,NFO,55788,50,NIFTY,NIFTY25JAN23P16850,25-JAN-2023,OPTIDX,PE,16850.0,0.05,
975,NFO,55783,50,NIFTY,NIFTY25JAN23C16850,25-JAN-2023,OPTIDX,CE,16850.0,0.05,
976,NFO,55782,50,NIFTY,NIFTY25JAN23P16800,25-JAN-2023,OPTIDX,PE,16800.0,0.05,
977,NFO,55777,50,NIFTY,NIFTY25JAN23C16800,25-JAN-2023,OPTIDX,CE,16800.0,0.05,
978,NFO,55776,50,NIFTY,NIFTY25JAN23P16750,25-JAN-2023,OPTIDX,PE,16750.0,0.05,
979,NFO,55761,50,NIFTY,NIFTY25JAN23C16750,25-JAN-2023,OPTIDX,CE,16750.0,0.05,
980,NFO,55760,50,NIFTY,NIFTY25JAN23P16700,25-JAN-2023,OPTIDX,PE,16700.0,0.05,
981,NFO,55759,50,NIFTY,NIFTY25JAN23C16700,25-JAN-2023,OPTIDX,CE,16700.0,0.05,
982,NFO,55758,50,NIFTY,NIFTY25JAN23P16650,25-JAN-2023,OPTIDX,PE,16650.0,0.05,
983,NFO,55757,50,NIFTY,NIFTY25JAN23C16650,25-JAN-2023,OPTIDX,CE,16650.0,0.05,
984,NFO,55756,50,NIFTY,NIFTY25JAN23P16600,25-JAN-2023,OPTIDX,PE,16600.0,0.05,
985,NFO,55755,50,NIFTY,NIFTY25JAN23C16600,25-JAN-2023,OPTIDX,CE,16600.0,0.05,
986,NFO,55754,50,NIFTY,NIFTY25JAN23P16550,25-JAN-2023,OPTIDX,PE,16550.0,0.05,
987,NFO,55753,50,NIFTY,NIFTY25JAN23C16550,25-JAN-2023,OPTIDX,CE,16550.0,0.05,
988,NFO,55752,50,NIFTY,NIFTY25JAN23P16500,25-JAN-2023,OPTIDX,PE,16500.0,0.05,
989,NFO,55751,50,NIFTY,NIFTY25JAN23C16500,25-JAN-2023,OPTIDX,CE,16500.0,0.05,
990,NFO,55750,50,NIFTY,NIFTY25JAN23P16450,25-JAN-2023,OPTIDX,PE,16450.0,0.05,
991,NFO,55733,50,NIFTY,NIFTY25JAN23C16450,25-JAN-2023,OPTIDX,CE,16450.0,0.05,
992,NFO,55732,50,NIFTY,NIFTY25JAN23P16400,25-JAN-2023,OPTIDX,PE,16400.0,0.05,
993,NFO,55731,50,NIFTY,NIFTY25JAN23C16400,25-JAN-2023,OPTIDX,CE,16400.0,0.05,
994,NFO,55730,50,NIFTY,NIFTY25JAN23P16350,25-JAN-2023,OPTIDX,PE,16350.0,0.05,
995,NFO,55721,50,NIFTY,NIFTY25JAN23C16350,25-JAN-2023,OPTIDX,CE,16350.0,0.05,
996,NFO,55720,50,NIFTY,NIFTY25JAN23P16300,25-JAN-2023,OPTIDX,PE,16300.0,0.05,
997,NFO,55718,50,NIFTY,NIFTY25JAN23C16300,25-JAN-2023,OPTIDX,CE,16300.0,0.05,
998,NFO,55717,50,NIFTY,NIFTY25JAN23P16250,25-JAN-2023,OPTIDX,PE,16250.0,0.05,
999,NFO,55716,50,NIFTY,NIFTY25JAN23C16250,25-JAN-2023,OPTIDX,CE,16250.0,0.05,
1000,NFO,55703,50,NIFTY,NIFTY31DEC26P11000,31-DEC-2026,OPTIDX,PE,11000.0,0.05,
1001,NFO,55702,50,NIFTY,NIFTY31DEC26C11000,31-DEC-2026,OPTIDX,CE,11000.0,0.05,
1002,NFO,55701,50,NIFTY,NIFTY25JUN26P11000,25-JUN-2026,OPTIDX,PE,11000.0,0.05,
1003,NFO,55700,50,NIFTY,NIFTY25JUN26C11000,25-JUN-2026,OPTIDX,CE,11000.0,0.05,
1004,NFO,55699,50,NIFTY,NIFTY24DEC25P11000,24-DEC-2025,OPTIDX,PE,11000.0,0.05,
1005,NFO,55698,50,NIFTY,NIFTY24DEC25C11000,24-DEC-2025,OPTIDX,CE,11000.0,0.05,
1006,NFO,55697,50,NIFTY,NIFTY26JUN25P11000,26-JUN-2025,OPTIDX,PE,11000.0,0.05,
1007,NFO,55696,50,NIFTY,NIFTY26JUN25C11000,26-JUN-2025,OPTIDX,CE,11000.0,0.05,
1008,NFO,55695,50,NIFTY,NIFTY26DEC24P11000,26-DEC-2024,OPTIDX,PE,11000.0,0.05,
1009,NFO,55694,50,NIFTY,NIFTY26DEC24C11000,26-DEC-2024,OPTIDX,CE,11000.0,0.05,
1010,NFO,55693,50,NIFTY,NIFTY27JUN24P11000,27-JUN-2024,OPTIDX,PE,11000.0,0.05,
1011,NFO,55692,50,NIFTY,NIFTY27JUN24C11000,27-JUN-2024,OPTIDX,CE,11000.0,0.05,
1012,NFO,55691,50,NIFTY,NIFTY28DEC23C11000,28-DEC-2023,OPTIDX,CE,11000.0,0.05,
1013,NFO,55688,50,NIFTY,NIFTY25JAN23P16200,25-JAN-2023,OPTIDX,PE,16200.0,0.05,
1014,NFO,55687,50,NIFTY,NIFTY25JAN23C16200,25-JAN-2023,OPTIDX,CE,16200.0,0.05,
1015,NFO,55686,50,NIFTY,NIFTY25JAN23P16150,25-JAN-2023,OPTIDX,PE,16150.0,0.05,
1016,NFO,55685,50,NIFTY,NIFTY25JAN23C16150,25-JAN-2023,OPTIDX,CE,16150.0,0.05,
1017,NFO,55684,50,NIFTY,NIFTY25JAN23P16100,25-JAN-2023,OPTIDX,PE,16100.0,0.05,
1018,NFO,55683,50,NIFTY,NIFTY25JAN23C16100,25-JAN-2023,OPTIDX,CE,16100.0,0.05,
1019,NFO,55682,50,NIFTY,NIFTY25JAN23P16050,25-JAN-2023,OPTIDX,PE,16050.0,0.05,
1020,NFO,55681,50,NIFTY,NIFTY25JAN23C16050,25-JAN-2023,OPTIDX,CE,16050.0,0.05,
1021,NFO,55680,50,NIFTY,NIFTY25JAN23P16000,25-JAN-2023,OPTIDX,PE,16000.0,0.05,
1022,NFO,55679,50,NIFTY,NIFTY25JAN23C16000,25-JAN-2023,OPTIDX,CE,16000.0,0.05,
1023,NFO,55678,50,NIFTY,NIFTY25JAN23P15950,25-JAN-2023,OPTIDX,PE,15950.0,0.05,
1024,NFO,55677,50,NIFTY,NIFTY25JAN23C15950,25-JAN-2023,OPTIDX,CE,15950.0,0.05,
1025,NFO,55676,50,NIFTY,NIFTY25JAN23P15900,25-JAN-2023,OPTIDX,PE,15900.0,0.05,
1026,NFO,55675,50,NIFTY,NIFTY25JAN23C15900,25-JAN-2023,OPTIDX,CE,15900.0,0.05,
1027,NFO,55674,50,NIFTY,NIFTY25JAN23P15850,25-JAN-2023,OPTIDX,PE,15850.0,0.05,
1028,NFO,55673,50,NIFTY,NIFTY25JAN23C15850,25-JAN-2023,OPTIDX,CE,15850.0,0.05,
1029,NFO,55672,50,NIFTY,NIFTY25JAN23P15800,25-JAN-2023,OPTIDX,PE,15800.0,0.05,
1030,NFO,55671,50,NIFTY,NIFTY25JAN23C15800,25-JAN-2023,OPTIDX,CE,15800.0,0.05,
1031,NFO,55670,50,NIFTY,NIFTY25JAN23P15750,25-JAN-2023,OPTIDX,PE,15750.0,0.05,
1032,NFO,55669,50,NIFTY,NIFTY25JAN23C15750,25-JAN-2023,OPTIDX,CE,15750.0,0.05,
1033,NFO,55668,50,NIFTY,NIFTY25JAN23P15700,25-JAN-2023,OPTIDX,PE,15700.0,0.05,
1034,NFO,55667,50,NIFTY,NIFTY25JAN23C15700,25-JAN-2023,OPTIDX,CE,15700.0,0.05,
1035,NFO,55666,50,NIFTY,NIFTY25JAN23P15650,25-JAN-2023,OPTIDX,PE,15650.0,0.05,
1036,NFO,55665,50,NIFTY,NIFTY25JAN23C15650,25-JAN-2023,OPTIDX,CE,15650.0,0.05,
1037,NFO,55664,50,NIFTY,NIFTY25JAN23P15600,25-JAN-2023,OPTIDX,PE,15600.0,0.05,
1038,NFO,55663,50,NIFTY,NIFTY25JAN23C15600,25-JAN-2023,OPTIDX,CE,15600.0,0.05,
1039,NFO,55662,50,NIFTY,NIFTY25JAN23P15550,25-JAN-2023,OPTIDX,PE,15550.0,0.05,
1040,NFO,55661,50,NIFTY,NIFTY25JAN23C15550,25-JAN-2023,OPTIDX,CE,15550.0,0.05,
1041,NFO,55660,50,NIFTY,NIFTY25JAN23P15500,25-JAN-2023,OPTIDX,PE,15500.0,0.05,
1042,NFO,55659,50,NIFTY,NIFTY25JAN23C15500,25-JAN-2023,OPTIDX,CE,15500.0,0.05,
1043,NFO,55658,50,NIFTY,NIFTY25JAN23P15450,25-JAN-2023,OPTIDX,PE,15450.0,0.05,
1044,NFO,55657,50,NIFTY,NIFTY25JAN23C15450,25-JAN-2023,OPTIDX,CE,15450.0,0.05,
1045,NFO,55656,50,NIFTY,NIFTY25JAN23P15400,25-JAN-2023,OPTIDX,PE,15400.0,0.05,
1046,NFO,55655,50,NIFTY,NIFTY25JAN23C15400,25-JAN-2023,OPTIDX,CE,15400.0,0.05,
1047,NFO,55654,50,NIFTY,NIFTY25JAN23P15350,25-JAN-2023,OPTIDX,PE,15350.0,0.05,
1048,NFO,55653,50,NIFTY,NIFTY25JAN23C15350,25-JAN-2023,OPTIDX,CE,15350.0,0.05,
1049,NFO,55652,50,NIFTY,NIFTY25JAN23P15300,25-JAN-2023,OPTIDX,PE,15300.0,0.05,
1050,NFO,55651,50,NIFTY,NIFTY25JAN23C15300,25-JAN-2023,OPTIDX,CE,15300.0,0.05,
1051,NFO,55650,50,NIFTY,NIFTY25JAN23P15250,25-JAN-2023,OPTIDX,PE,15250.0,0.05,
1052,NFO,55649,50,NIFTY,NIFTY25JAN23C15250,25-JAN-2023,OPTIDX,CE,15250.0,0.05,
1053,NFO,55648,50,NIFTY,NIFTY25JAN23P15200,25-JAN-2023,OPTIDX,PE,15200.0,0.05,
1054,NFO,55647,50,NIFTY,NIFTY25JAN23C15200,25-JAN-2023,OPTIDX,CE,15200.0,0.05,
1055,NFO,55646,50,NIFTY,NIFTY25JAN23P15150,25-JAN-2023,OPTIDX,PE,15150.0,0.05,
1056,NFO,55645,50,NIFTY,NIFTY25JAN23C15150,25-JAN-2023,OPTIDX,CE,15150.0,0.05,
1057,NFO,55644,50,NIFTY,NIFTY25JAN23P15100,25-JAN-2023,OPTIDX,PE,15100.0,0.05,
1058,NFO,55643,50,NIFTY,NIFTY25JAN23C15100,25-JAN-2023,OPTIDX,CE,15100.0,0.05,
1059,NFO,55642,50,NIFTY,NIFTY25JAN23P15050,25-JAN-2023,OPTIDX,PE,15050.0,0.05,
1060,NFO,55641,50,NIFTY,NIFTY25JAN23C15050,25-JAN-2023,OPTIDX,CE,15050.0,0.05,
1061,NFO,55640,50,NIFTY,NIFTY25JAN23P15000,25-JAN-2023,OPTIDX,PE,15000.0,0.05,
1062,NFO,55639,50,NIFTY,NIFTY25JAN23C15000,25-JAN-2023,OPTIDX,CE,15000.0,0.05,
1063,NFO,55638,50,NIFTY,NIFTY25JAN23P14950,25-JAN-2023,OPTIDX,PE,14950.0,0.05,
1064,NFO,55637,50,NIFTY,NIFTY25JAN23C14950,25-JAN-2023,OPTIDX,CE,14950.0,0.05,
1065,NFO,55636,50,NIFTY,NIFTY25JAN23P14900,25-JAN-2023,OPTIDX,PE,14900.0,0.05,
1066,NFO,55635,50,NIFTY,NIFTY25JAN23C14900,25-JAN-2023,OPTIDX,CE,14900.0,0.05,
1067,NFO,55634,50,NIFTY,NIFTY25JAN23P14850,25-JAN-2023,OPTIDX,PE,14850.0,0.05,
1068,NFO,55633,50,NIFTY,NIFTY25JAN23C14850,25-JAN-2023,OPTIDX,CE,14850.0,0.05,
1069,NFO,55632,50,NIFTY,NIFTY25JAN23P14800,25-JAN-2023,OPTIDX,PE,14800.0,0.05,
1070,NFO,55631,50,NIFTY,NIFTY25JAN23C14800,25-JAN-2023,OPTIDX,CE,14800.0,0.05,
1071,NFO,55630,50,NIFTY,NIFTY25JAN23P14750,25-JAN-2023,OPTIDX,PE,14750.0,0.05,
1072,NFO,55629,50,NIFTY,NIFTY25JAN23C14750,25-JAN-2023,OPTIDX,CE,14750.0,0.05,
1073,NFO,55624,25,BANKNIFTY,BANKNIFTY25JAN23P51500,25-JAN-2023,OPTIDX,PE,51500.0,0.05,
1074,NFO,55623,25,BANKNIFTY,BANKNIFTY25JAN23C51500,25-JAN-2023,OPTIDX,CE,51500.0,0.05,
1075,NFO,55622,25,BANKNIFTY,BANKNIFTY25JAN23P51000,25-JAN-2023,OPTIDX,PE,51000.0,0.05,
1076,NFO,55621,25,BANKNIFTY,BANKNIFTY25JAN23C51000,25-JAN-2023,OPTIDX,CE,51000.0,0.05,
1077,NFO,55620,25,BANKNIFTY,BANKNIFTY25JAN23P50500,25-JAN-2023,OPTIDX,PE,50500.0,0.05,
1078,NFO,55619,25,BANKNIFTY,BANKNIFTY25JAN23C50500,25-JAN-2023,OPTIDX,CE,50500.0,0.05,
1079,NFO,55618,25,BANKNIFTY,BANKNIFTY25JAN23P50000,25-JAN-2023,OPTIDX,PE,50000.0,0.05,
1080,NFO,55617,25,BANKNIFTY,BANKNIFTY25JAN23C50000,25-JAN-2023,OPTIDX,CE,50000.0,0.05,
1081,NFO,55616,25,BANKNIFTY,BANKNIFTY25JAN23P49500,25-JAN-2023,OPTIDX,PE,49500.0,0.05,
1082,NFO,55615,25,BANKNIFTY,BANKNIFTY25JAN23C49500,25-JAN-2023,OPTIDX,CE,49500.0,0.05,
1083,NFO,55614,25,BANKNIFTY,BANKNIFTY25JAN23P49000,25-JAN-2023,OPTIDX,PE,49000.0,0.05,
1084,NFO,55613,25,BANKNIFTY,BANKNIFTY25JAN23C49000,25-JAN-2023,OPTIDX,CE,49000.0,0.05,
1085,NFO,55612,25,BANKNIFTY,BANKNIFTY25JAN23P48500,25-JAN-2023,OPTIDX,PE,48500.0,0.05,
1086,NFO,55611,25,BANKNIFTY,BANKNIFTY25JAN23C48500,25-JAN-2023,OPTIDX,CE,48500.0,0.05,
1087,NFO,55610,25,BANKNIFTY,BANKNIFTY25JAN23P48000,25-JAN-2023,OPTIDX,PE,48000.0,0.05,
1088,NFO,55609,25,BANKNIFTY,BANKNIFTY25JAN23C48000,25-JAN-2023,OPTIDX,CE,48000.0,0.05,
1089,NFO,55608,25,BANKNIFTY,BANKNIFTY25JAN23P47500,25-JAN-2023,OPTIDX,PE,47500.0,0.05,
1090,NFO,55607,25,BANKNIFTY,BANKNIFTY25JAN23C47500,25-JAN-2023,OPTIDX,CE,47500.0,0.05,
1091,NFO,55606,25,BANKNIFTY,BANKNIFTY25JAN23P47000,25-JAN-2023,OPTIDX,PE,47000.0,0.05,
1092,NFO,55605,25,BANKNIFTY,BANKNIFTY25JAN23C47000,25-JAN-2023,OPTIDX,CE,47000.0,0.05,
1093,NFO,55604,25,BANKNIFTY,BANKNIFTY25JAN23P46500,25-JAN-2023,OPTIDX,PE,46500.0,0.05,
1094,NFO,55603,25,BANKNIFTY,BANKNIFTY25JAN23C46500,25-JAN-2023,OPTIDX,CE,46500.0,0.05,
1095,NFO,55598,25,BANKNIFTY,BANKNIFTY25JAN23P46000,25-JAN-2023,OPTIDX,PE,46000.0,0.05,
1096,NFO,55597,25,BANKNIFTY,BANKNIFTY25JAN23C46000,25-JAN-2023,OPTIDX,CE,46000.0,0.05,
1097,NFO,55596,25,BANKNIFTY,BANKNIFTY25JAN23P45500,25-JAN-2023,OPTIDX,PE,45500.0,0.05,
1098,NFO,55595,25,BANKNIFTY,BANKNIFTY25JAN23C45500,25-JAN-2023,OPTIDX,CE,45500.0,0.05,
1099,NFO,55592,25,BANKNIFTY,BANKNIFTY25JAN23P45300,25-JAN-2023,OPTIDX,PE,45300.0,0.05,
1100,NFO,55591,25,BANKNIFTY,BANKNIFTY25JAN23C45300,25-JAN-2023,OPTIDX,CE,45300.0,0.05,
1101,NFO,55590,25,BANKNIFTY,BANKNIFTY25JAN23P45200,25-JAN-2023,OPTIDX,PE,45200.0,0.05,
1102,NFO,55589,25,BANKNIFTY,BANKNIFTY25JAN23C45200,25-JAN-2023,OPTIDX,CE,45200.0,0.05,
1103,NFO,55588,25,BANKNIFTY,BANKNIFTY25JAN23P45100,25-JAN-2023,OPTIDX,PE,45100.0,0.05,
1104,NFO,55587,25,BANKNIFTY,BANKNIFTY25JAN23C45100,25-JAN-2023,OPTIDX,CE,45100.0,0.05,
1105,NFO,55583,25,BANKNIFTY,BANKNIFTY25JAN23P45000,25-JAN-2023,OPTIDX,PE,45000.0,0.05,
1106,NFO,55582,25,BANKNIFTY,BANKNIFTY25JAN23C45000,25-JAN-2023,OPTIDX,CE,45000.0,0.05,
1107,NFO,55580,25,BANKNIFTY,BANKNIFTY25JAN23P44900,25-JAN-2023,OPTIDX,PE,44900.0,0.05,
1108,NFO,55577,25,BANKNIFTY,BANKNIFTY25JAN23C44900,25-JAN-2023,OPTIDX,CE,44900.0,0.05,
1109,NFO,55576,25,BANKNIFTY,BANKNIFTY25JAN23P44800,25-JAN-2023,OPTIDX,PE,44800.0,0.05,
1110,NFO,55575,25,BANKNIFTY,BANKNIFTY25JAN23C44800,25-JAN-2023,OPTIDX,CE,44800.0,0.05,
1111,NFO,55574,25,BANKNIFTY,BANKNIFTY25JAN23P44700,25-JAN-2023,OPTIDX,PE,44700.0,0.05,
1112,NFO,55573,25,BANKNIFTY,BANKNIFTY25JAN23C44700,25-JAN-2023,OPTIDX,CE,44700.0,0.05,
1113,NFO,55569,25,BANKNIFTY,BANKNIFTY25JAN23P44600,25-JAN-2023,OPTIDX,PE,44600.0,0.05,
1114,NFO,55568,25,BANKNIFTY,BANKNIFTY25JAN23C44600,25-JAN-2023,OPTIDX,CE,44600.0,0.05,
1115,NFO,55567,25,BANKNIFTY,BANKNIFTY25JAN23P44500,25-JAN-2023,OPTIDX,PE,44500.0,0.05,
1116,NFO,55566,25,BANKNIFTY,BANKNIFTY25JAN23C44500,25-JAN-2023,OPTIDX,CE,44500.0,0.05,
1117,NFO,55565,25,BANKNIFTY,BANKNIFTY25JAN23P44400,25-JAN-2023,OPTIDX,PE,44400.0,0.05,
1118,NFO,55564,25,BANKNIFTY,BANKNIFTY25JAN23C44400,25-JAN-2023,OPTIDX,CE,44400.0,0.05,
1119,NFO,55563,25,BANKNIFTY,BANKNIFTY25JAN23P44300,25-JAN-2023,OPTIDX,PE,44300.0,0.05,
1120,NFO,55562,25,BANKNIFTY,BANKNIFTY25JAN23C44300,25-JAN-2023,OPTIDX,CE,44300.0,0.05,
1121,NFO,55561,25,BANKNIFTY,BANKNIFTY25JAN23P44200,25-JAN-2023,OPTIDX,PE,44200.0,0.05,
1122,NFO,55560,25,BANKNIFTY,BANKNIFTY25JAN23C44200,25-JAN-2023,OPTIDX,CE,44200.0,0.05,
